买单执行, sh113576, 106.28, 100, 2023-01-06 00:00:00
买单执行, sz123106, 111.60, 100, 2023-01-06 00:00:00
买单执行, sz127054, 113.80, 100, 2023-01-06 00:00:00
买单执行, sz128062, 105.32, 100, 2023-01-06 00:00:00
卖单执行, sz128062, 105.30, -100, 2023-01-09 00:00:00, 资金费用: 0.00
卖单执行, sz127054, 114.90, -100, 2023-01-10 00:00:00, 资金费用: 0.00
卖单执行, sz123088, 123.39, -1800, 2023-01-31 00:00:00, 资金费用: 0.00
卖单执行, sz128070, 142.50, -1700, 2023-02-01 00:00:00, 资金费用: 0.00
买单执行, sz123155, 117.08, 100, 2023-02-01 00:00:00
买单执行, sz128066, 114.80, 100, 2023-02-01 00:00:00
买单执行, sz123100, 114.51, 100, 2023-02-01 00:00:00
买单执行, sh113595, 114.00, 100, 2023-02-01 00:00:00
买单执行, sh113535, 112.70, 100, 2023-02-01 00:00:00
买单执行, sz123153, 118.88, 100, 2023-02-01 00:00:00
买单执行, sh118016, 118.40, 100, 2023-02-01 00:00:00
买单执行, sh113524, 118.30, 100, 2023-02-01 00:00:00
买单执行, sz123126, 111.92, 100, 2023-02-01 00:00:00
买单执行, sz123160, 117.95, 100, 2023-02-01 00:00:00
买单执行, sz128118, 110.72, 100, 2023-02-01 00:00:00
买单执行, sz123136, 116.86, 100, 2023-02-01 00:00:00
买单执行, sz128072, 110.63, 100, 2023-02-01 00:00:00
买单执行, sh113573, 116.74, 100, 2023-02-01 00:00:00
买单执行, sz123011, 116.41, 100, 2023-02-01 00:00:00
买单执行, sh113527, 116.30, 100, 2023-02-01 00:00:00
买单执行, sh113601, 109.94, 100, 2023-02-01 00:00:00
买单执行, sh113628, 109.29, 100, 2023-02-01 00:00:00
买单执行, sz128127, 109.23, 100, 2023-02-01 00:00:00
买单执行, sh113589, 98.70, 100, 2023-02-01 00:00:00
买单执行, sh113574, 114.99, 100, 2023-02-01 00:00:00
买单执行, sz123106, 113.62, 100, 2023-02-01 00:00:00
买单执行, sh113576, 107.35, 100, 2023-02-01 00:00:00
买单执行, sh113578, 101.28, 100, 2023-02-01 00:00:00
买单执行, sz123065, 116.55, 100, 2023-02-01 00:00:00
买单执行, sz128062, 106.31, 100, 2023-02-01 00:00:00
买单执行, sh113569, 105.80, 100, 2023-02-01 00:00:00
卖单执行, sh113569, 105.75, -100, 2023-02-02 00:00:00, 资金费用: 0.00
买单执行, sh113589, 98.77, 100, 2023-02-02 00:00:00
买单执行, sh113578, 101.29, 100, 2023-02-02 00:00:00
买单执行, sz128062, 106.82, 100, 2023-02-02 00:00:00
卖单执行, sz128072, 131.45, -2000, 2023-02-03 00:00:00, 资金费用: 0.00
买单执行, sh113589, 98.76, 100, 2023-02-03 00:00:00
买单执行, sh113578, 101.00, 100, 2023-02-03 00:00:00
买单执行, sz123155, 120.00, 100, 2023-02-06 00:00:00
买单执行, sz128082, 164.00, 100, 2023-02-06 00:00:00
买单执行, sh113589, 98.41, 100, 2023-02-06 00:00:00
买单执行, sz128049, 123.60, 100, 2023-02-06 00:00:00
买单执行, sh113578, 100.60, 100, 2023-02-06 00:00:00
买单执行, sz123100, 115.70, 100, 2023-02-06 00:00:00
买单执行, sz128066, 114.90, 100, 2023-02-06 00:00:00
买单执行, sh118016, 119.72, 100, 2023-02-06 00:00:00
买单执行, sz123153, 119.90, 100, 2023-02-06 00:00:00
买单执行, sz123141, 126.64, 100, 2023-02-06 00:00:00
买单执行, sh113566, 126.40, 100, 2023-02-06 00:00:00
买单执行, sz128076, 125.50, 100, 2023-02-06 00:00:00
买单执行, sh113524, 119.00, 100, 2023-02-06 00:00:00
买单执行, sz123136, 119.00, 100, 2023-02-06 00:00:00
买单执行, sh113535, 112.93, 100, 2023-02-06 00:00:00
买单执行, sh113595, 112.86, 100, 2023-02-06 00:00:00
买单执行, sz123126, 112.53, 100, 2023-02-06 00:00:00
买单执行, sz128120, 124.55, 100, 2023-02-06 00:00:00
买单执行, sh113573, 118.17, 100, 2023-02-06 00:00:00
买单执行, sz123160, 117.70, 100, 2023-02-06 00:00:00
买单执行, sz128118, 111.95, 100, 2023-02-06 00:00:00
买单执行, sz123011, 119.30, 100, 2023-02-06 00:00:00
买单执行, sh113527, 116.65, 100, 2023-02-06 00:00:00
买单执行, sh113628, 110.48, 100, 2023-02-06 00:00:00
买单执行, sh113574, 116.79, 100, 2023-02-06 00:00:00
买单执行, sh113601, 110.30, 100, 2023-02-06 00:00:00
买单执行, sz123127, 121.80, 100, 2023-02-06 00:00:00
买单执行, sz128127, 109.79, 100, 2023-02-06 00:00:00
买单执行, sh118017, 129.00, 100, 2023-02-06 00:00:00
买单执行, sh113570, 135.03, 100, 2023-02-06 00:00:00
买单执行, sz123106, 114.10, 100, 2023-02-06 00:00:00
买单执行, sh113561, 126.61, 100, 2023-02-06 00:00:00
买单执行, sh113576, 107.98, 100, 2023-02-06 00:00:00
买单执行, sz123138, 126.70, 100, 2023-02-06 00:00:00
买单执行, sh118021, 133.74, 100, 2023-02-06 00:00:00
买单执行, sz128143, 126.15, 100, 2023-02-06 00:00:00
买单执行, sh113546, 125.06, 100, 2023-02-06 00:00:00
买单执行, sz123163, 124.89, 100, 2023-02-06 00:00:00
买单执行, sh111005, 124.04, 100, 2023-02-06 00:00:00
买单执行, sz123052, 138.99, 100, 2023-02-06 00:00:00
买单执行, sz123140, 137.90, 100, 2023-02-06 00:00:00
买单执行, sz123014, 137.50, 100, 2023-02-06 00:00:00
买单执行, sz128062, 107.10, 100, 2023-02-06 00:00:00
买单执行, sz123065, 119.00, 100, 2023-02-06 00:00:00
买单执行, sh118029, 126.38, 100, 2023-02-06 00:00:00
买单执行, sz127078, 122.10, 100, 2023-02-06 00:00:00
买单执行, sz123129, 112.80, 100, 2023-02-06 00:00:00
买单执行, sz127054, 118.22, 100, 2023-02-06 00:00:00
卖单执行, sh113573, 120.60, -2000, 2023-02-07 00:00:00, 资金费用: 0.00
卖单执行, sz123011, 118.40, -2000, 2023-02-07 00:00:00, 资金费用: 0.00
卖单执行, sz123013, 545.00, -400, 2023-02-08 00:00:00, 资金费用: 0.00
卖单执行, sh118021, 135.00, -1700, 2023-02-08 00:00:00, 资金费用: 0.00
买单执行, sz128076, 150.89, 100, 2023-02-08 00:00:00
买单执行, sz123155, 119.87, 100, 2023-02-08 00:00:00
买单执行, sz128049, 124.68, 100, 2023-02-08 00:00:00
买单执行, sh113589, 98.12, 100, 2023-02-08 00:00:00
买单执行, sz128066, 115.64, 100, 2023-02-08 00:00:00
买单执行, sz123153, 121.21, 100, 2023-02-08 00:00:00
买单执行, sz123100, 115.30, 100, 2023-02-08 00:00:00
买单执行, sz128120, 126.99, 100, 2023-02-08 00:00:00
买单执行, sh113578, 100.01, 100, 2023-02-08 00:00:00
买单执行, sz123141, 126.20, 100, 2023-02-08 00:00:00
买单执行, sh118016, 119.55, 100, 2023-02-08 00:00:00
买单执行, sh113595, 113.41, 100, 2023-02-08 00:00:00
买单执行, sh113566, 125.35, 100, 2023-02-08 00:00:00
买单执行, sh113524, 118.96, 100, 2023-02-08 00:00:00
买单执行, sh113535, 113.00, 100, 2023-02-08 00:00:00
买单执行, sz123160, 118.59, 100, 2023-02-08 00:00:00
买单执行, sz123136, 118.55, 100, 2023-02-08 00:00:00
买单执行, sz128118, 112.52, 100, 2023-02-08 00:00:00
买单执行, sz123126, 112.20, 100, 2023-02-08 00:00:00
买单执行, sh113527, 117.55, 100, 2023-02-08 00:00:00
买单执行, sh113574, 117.00, 100, 2023-02-08 00:00:00
买单执行, sh118017, 129.00, 100, 2023-02-08 00:00:00
买单执行, sh113628, 110.33, 100, 2023-02-08 00:00:00
买单执行, sh113601, 110.00, 100, 2023-02-08 00:00:00
买单执行, sz123127, 120.91, 100, 2023-02-08 00:00:00
买单执行, sh113561, 127.58, 100, 2023-02-08 00:00:00
买单执行, sz128127, 109.10, 100, 2023-02-08 00:00:00
买单执行, sz128143, 127.80, 100, 2023-02-08 00:00:00
买单执行, sz123138, 127.00, 100, 2023-02-08 00:00:00
买单执行, sz123106, 114.01, 100, 2023-02-08 00:00:00
买单执行, sh113576, 107.89, 100, 2023-02-08 00:00:00
买单执行, sz123163, 125.51, 100, 2023-02-08 00:00:00
买单执行, sh113546, 125.50, 100, 2023-02-08 00:00:00
买单执行, sh111005, 125.24, 100, 2023-02-08 00:00:00
买单执行, sz128062, 107.36, 100, 2023-02-08 00:00:00
买单执行, sz123065, 119.35, 100, 2023-02-08 00:00:00
买单执行, sh118029, 125.92, 100, 2023-02-08 00:00:00
买单执行, sz127078, 122.81, 100, 2023-02-08 00:00:00
买单执行, sz127054, 118.19, 100, 2023-02-08 00:00:00
买单执行, sz123129, 114.05, 100, 2023-02-08 00:00:00
买单执行, sh111012, 143.02, 100, 2023-02-08 00:00:00
买单执行, sz128072, 117.33, 100, 2023-02-08 00:00:00
买单执行, sz127034, 105.50, 100, 2023-02-08 00:00:00
卖单执行, sz128082, 167.16, -1600, 2023-02-09 00:00:00, 资金费用: 0.00
卖单执行, sz128076, 161.02, -2000, 2023-02-09 00:00:00, 资金费用: 0.00
买单执行, sh113589, 98.49, 100, 2023-02-09 00:00:00
买单执行, sz128066, 115.44, 100, 2023-02-09 00:00:00
买单执行, sz123100, 115.33, 100, 2023-02-09 00:00:00
